id,title,artist,album,duration_sec,rank,explicit
1025636,My Life,Billy Joel,52nd Street,282,663711,False
1240000812,Unwritten,Natasha Bedingfield,Unwritten,254,907392,False
474178202,You Might Think,The Cars,Heartbeat City (Expanded Edition),184,278991,False
1121654272,Ripple (2020 Remaster),Grateful Dead,American Beauty (50th Anniversary Deluxe Edition),248,446224,False
1030652052,Kiss of Life,Sade,The Best of Sade,250,853146,False
1129265,What I Like About You,The Romantics,The Romantics,174,353541,False
3821960,Dream Weaver,Gary Wright,The Dream Weaver,256,411609,False
4288044,I Love a Rainy Night (2009 Remaster),Eddie Rabbitt,Number One Hits,189,387449,False
15586215,Glory Days,Bruce Springsteen,Born In The U.S.A.,255,631953,False
2426753,Hollaback Girl,Gwen Stefani,Love. Angel. Music. Baby. (Deluxe Version),200,518299,True
